customer c##c.c_custkey,>,50000,c.c_acctbal,>,-98.18
customer c##c.c_custkey,>,70000,c.c_acctbal,>,-98.18
customer c##c.c_custkey,>,90000,c.c_acctbal,>,-98.18
customer c##c.c_custkey,>,110000,c.c_acctbal,>,-98.18
customer c##c.c_custkey,>,130000,c.c_acctbal,>,-98.18
part p##p.p_size,=,5,p.p_partkey,>,147586
part p##p.p_size,=,10,p.p_partkey,>,147586
part p##p.p_size,=,15,p.p_partkey,>,147586
part p##p.p_size,=,20,p.p_partkey,>,147586
part p##p.p_size,=,25,p.p_partkey,>,147586
part p##p.p_size,=,30,p.p_partkey,>,147586
part p##p.p_size,=,35,p.p_partkey,>,147586
part p##p.p_size,=,40,p.p_partkey,>,147586
part p##p.p_size,=,45,p.p_partkey,>,147586
part p##p.p_size,=,50,p.p_partkey,>,147586
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
orders o##o.o_orderkey,>,1250358,o.o_orderdate,>,'1992-01-01',o.o_totalprice,<,291296.53
orders o##o.o_orderkey,>,1250358,o.o_orderdate,>,'1994-01-01',o.o_totalprice,<,291296.53
orders o##o.o_orderkey,>,1250358,o.o_orderdate,>,'1995-06-01',o.o_totalprice,<,291296.53
orders o##o.o_orderkey,>,1250358,o.o_orderdate,>,'1996-12-01',o.o_totalprice,<,291296.53
orders o##o.o_orderkey,>,1250358,o.o_orderdate,>,'1998-12-01',o.o_totalprice,<,291296.53
customer c##c.c_custkey,<,10000
customer c##c.c_custkey,<,30000
customer c##c.c_custkey,<,50000
customer c##c.c_custkey,<,70000
customer c##c.c_custkey,<,90000
customer c##c.c_custkey,<,110000
customer c##c.c_custkey,<,130000
lineitem l##l.l_extendedprice,<,30519.78,l.l_shipdate,=,'1992-01-01'
lineitem l##l.l_extendedprice,<,30519.78,l.l_shipdate,=,'1994-01-01'
lineitem l##l.l_extendedprice,<,30519.78,l.l_shipdate,=,'1995-06-01'
lineitem l##l.l_extendedprice,<,30519.78,l.l_shipdate,=,'1996-12-01'
lineitem l##l.l_extendedprice,<,30519.78,l.l_shipdate,=,'1998-12-01'
region r##r.r_regionkey,<,0
region r##r.r_regionkey,<,1
region r##r.r_regionkey,<,2
region r##r.r_regionkey,<,3
region r##r.r_regionkey,<,4
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
orders o##o.o_orderdate,>,'1992-01-01',o.o_orderkey,<,372342,o.o_totalprice,>,218085.15
orders o##o.o_orderdate,>,'1994-01-01',o.o_orderkey,<,372342,o.o_totalprice,>,218085.15
orders o##o.o_orderdate,>,'1995-06-01',o.o_orderkey,<,372342,o.o_totalprice,>,218085.15
orders o##o.o_orderdate,>,'1996-12-01',o.o_orderkey,<,372342,o.o_totalprice,>,218085.15
orders o##o.o_orderdate,>,'1998-12-01',o.o_orderkey,<,372342,o.o_totalprice,>,218085.15
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,10000
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,30000
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,50000
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,70000
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,90000
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,110000
customer c##c.c_acctbal,>,9128.48,c.c_custkey,>,130000
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
nation n##n.n_nationkey,=,0
nation n##n.n_nationkey,=,2
nation n##n.n_nationkey,=,4
nation n##n.n_nationkey,=,6
nation n##n.n_nationkey,=,8
nation n##n.n_nationkey,=,10
nation n##n.n_nationkey,=,12
nation n##n.n_nationkey,=,14
nation n##n.n_nationkey,=,16
nation n##n.n_nationkey,=,18
nation n##n.n_nationkey,=,20
nation n##n.n_nationkey,=,22
nation n##n.n_nationkey,=,24
lineitem l##l.l_shipdate,<,'1992-01-01'
lineitem l##l.l_shipdate,<,'1994-01-01'
lineitem l##l.l_shipdate,<,'1995-06-01'
lineitem l##l.l_shipdate,<,'1996-12-01'
lineitem l##l.l_shipdate,<,'1998-12-01'
nation n##n.n_nationkey,=,0
nation n##n.n_nationkey,=,2
nation n##n.n_nationkey,=,4
nation n##n.n_nationkey,=,6
nation n##n.n_nationkey,=,8
nation n##n.n_nationkey,=,10
nation n##n.n_nationkey,=,12
nation n##n.n_nationkey,=,14
nation n##n.n_nationkey,=,16
nation n##n.n_nationkey,=,18
nation n##n.n_nationkey,=,20
nation n##n.n_nationkey,=,22
nation n##n.n_nationkey,=,24
lineitem l##l.l_commitdate,=,'1992-01-01'
lineitem l##l.l_commitdate,=,'1994-01-01'
lineitem l##l.l_commitdate,=,'1996-01-01'
lineitem l##l.l_commitdate,=,'1998-01-01'
lineitem l##l.l_shipdate,<,'1992-01-01',l.l_discount,>,0.09
lineitem l##l.l_shipdate,<,'1994-01-01',l.l_discount,>,0.09
lineitem l##l.l_shipdate,<,'1995-06-01',l.l_discount,>,0.09
lineitem l##l.l_shipdate,<,'1996-12-01',l.l_discount,>,0.09
lineitem l##l.l_shipdate,<,'1998-12-01',l.l_discount,>,0.09
lineitem l##l.l_discount,=,0.07,l.l_shipdate,=,'1992-01-01'
lineitem l##l.l_discount,=,0.07,l.l_shipdate,=,'1994-01-01'
lineitem l##l.l_discount,=,0.07,l.l_shipdate,=,'1995-06-01'
lineitem l##l.l_discount,=,0.07,l.l_shipdate,=,'1996-12-01'
lineitem l##l.l_discount,=,0.07,l.l_shipdate,=,'1998-12-01'
region r##r.r_regionkey,=,0
region r##r.r_regionkey,=,1
region r##r.r_regionkey,=,2
region r##r.r_regionkey,=,3
region r##r.r_regionkey,=,4
region r##r.r_regionkey,>,0
region r##r.r_regionkey,>,1
region r##r.r_regionkey,>,2
region r##r.r_regionkey,>,3
region r##r.r_regionkey,>,4
region r##r.r_regionkey,=,0
region r##r.r_regionkey,=,1
region r##r.r_regionkey,=,2
region r##r.r_regionkey,=,3
region r##r.r_regionkey,=,4
supplier s##s.s_suppkey,<,10000
supplier s##s.s_suppkey,<,25000
supplier s##s.s_suppkey,<,40000
supplier s##s.s_suppkey,<,55000
supplier s##s.s_suppkey,<,70000
supplier s##s.s_suppkey,<,85000
supplier s##s.s_suppkey,<,100000
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
lineitem l##l.l_shipdate,<,'1992-01-01'
lineitem l##l.l_shipdate,<,'1994-01-01'
lineitem l##l.l_shipdate,<,'1995-06-01'
lineitem l##l.l_shipdate,<,'1996-12-01'
lineitem l##l.l_shipdate,<,'1998-12-01'
part p##p.p_size,>,5,p.p_retailprice,>,1896.18
part p##p.p_size,>,10,p.p_retailprice,>,1896.18
part p##p.p_size,>,15,p.p_retailprice,>,1896.18
part p##p.p_size,>,20,p.p_retailprice,>,1896.18
part p##p.p_size,>,25,p.p_retailprice,>,1896.18
part p##p.p_size,>,30,p.p_retailprice,>,1896.18
part p##p.p_size,>,35,p.p_retailprice,>,1896.18
part p##p.p_size,>,40,p.p_retailprice,>,1896.18
part p##p.p_size,>,45,p.p_retailprice,>,1896.18
part p##p.p_size,>,50,p.p_retailprice,>,1896.18
nation n##n.n_nationkey,<,0
nation n##n.n_nationkey,<,2
nation n##n.n_nationkey,<,4
nation n##n.n_nationkey,<,6
nation n##n.n_nationkey,<,8
nation n##n.n_nationkey,<,10
nation n##n.n_nationkey,<,12
nation n##n.n_nationkey,<,14
nation n##n.n_nationkey,<,16
nation n##n.n_nationkey,<,18
nation n##n.n_nationkey,<,20
nation n##n.n_nationkey,<,22
nation n##n.n_nationkey,<,24
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,10000
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,30000
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,50000
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,70000
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,90000
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,110000
customer c##c.c_acctbal,>,4840.14,c.c_custkey,<,130000
lineitem l##l.l_quantity,>,5
lineitem l##l.l_quantity,>,10
lineitem l##l.l_quantity,>,15
lineitem l##l.l_quantity,>,20
lineitem l##l.l_quantity,>,25
lineitem l##l.l_quantity,>,30
lineitem l##l.l_quantity,>,35
lineitem l##l.l_quantity,>,40
lineitem l##l.l_quantity,>,45
lineitem l##l.l_quantity,>,50
region r##r.r_regionkey,>,0
region r##r.r_regionkey,>,1
region r##r.r_regionkey,>,2
region r##r.r_regionkey,>,3
region r##r.r_regionkey,>,4
orders o##o.o_orderdate,<,'1992-01-01',o.o_orderkey,<,4936907,o.o_totalprice,<,152759.58
orders o##o.o_orderdate,<,'1994-01-01',o.o_orderkey,<,4936907,o.o_totalprice,<,152759.58
orders o##o.o_orderdate,<,'1995-06-01',o.o_orderkey,<,4936907,o.o_totalprice,<,152759.58
orders o##o.o_orderdate,<,'1996-12-01',o.o_orderkey,<,4936907,o.o_totalprice,<,152759.58
orders o##o.o_orderdate,<,'1998-12-01',o.o_orderkey,<,4936907,o.o_totalprice,<,152759.58
region r##r.r_regionkey,>,0
region r##r.r_regionkey,>,1
region r##r.r_regionkey,>,2
region r##r.r_regionkey,>,3
region r##r.r_regionkey,>,4
lineitem l##l.l_quantity,>,5,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,10,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,15,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,20,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,25,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,30,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,35,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,40,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,45,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
lineitem l##l.l_quantity,>,50,l.l_extendedprice,>,85960.81,l.l_shipdate,=,'1994-08-14'
nation n##n.n_nationkey,<,0
nation n##n.n_nationkey,<,2
nation n##n.n_nationkey,<,4
nation n##n.n_nationkey,<,6
nation n##n.n_nationkey,<,8
nation n##n.n_nationkey,<,10
nation n##n.n_nationkey,<,12
nation n##n.n_nationkey,<,14
nation n##n.n_nationkey,<,16
nation n##n.n_nationkey,<,18
nation n##n.n_nationkey,<,20
nation n##n.n_nationkey,<,22
nation n##n.n_nationkey,<,24
part p##p.p_partkey,>,79716,p.p_size,>,5
part p##p.p_partkey,>,79716,p.p_size,>,10
part p##p.p_partkey,>,79716,p.p_size,>,15
part p##p.p_partkey,>,79716,p.p_size,>,20
part p##p.p_partkey,>,79716,p.p_size,>,25
part p##p.p_partkey,>,79716,p.p_size,>,30
part p##p.p_partkey,>,79716,p.p_size,>,35
part p##p.p_partkey,>,79716,p.p_size,>,40
part p##p.p_partkey,>,79716,p.p_size,>,45
part p##p.p_partkey,>,79716,p.p_size,>,50
region r##r.r_regionkey,=,0
region r##r.r_regionkey,=,1
region r##r.r_regionkey,=,2
region r##r.r_regionkey,=,3
region r##r.r_regionkey,=,4
lineitem l##l.l_extendedprice,<,96905.55,l.l_shipdate,<,'1992-01-01',l.l_discount,<,0.03
lineitem l##l.l_extendedprice,<,96905.55,l.l_shipdate,<,'1994-01-01',l.l_discount,<,0.03
lineitem l##l.l_extendedprice,<,96905.55,l.l_shipdate,<,'1995-06-01',l.l_discount,<,0.03
lineitem l##l.l_extendedprice,<,96905.55,l.l_shipdate,<,'1996-12-01',l.l_discount,<,0.03
lineitem l##l.l_extendedprice,<,96905.55,l.l_shipdate,<,'1998-12-01',l.l_discount,<,0.03
nation n##n.n_nationkey,<,0
nation n##n.n_nationkey,<,2
nation n##n.n_nationkey,<,4
nation n##n.n_nationkey,<,6
nation n##n.n_nationkey,<,8
nation n##n.n_nationkey,<,10
nation n##n.n_nationkey,<,12
nation n##n.n_nationkey,<,14
nation n##n.n_nationkey,<,16
nation n##n.n_nationkey,<,18
nation n##n.n_nationkey,<,20
nation n##n.n_nationkey,<,22
nation n##n.n_nationkey,<,24
region r##r.r_regionkey,>,0
region r##r.r_regionkey,>,1
region r##r.r_regionkey,>,2
region r##r.r_regionkey,>,3
region r##r.r_regionkey,>,4
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
part p##p.p_size,=,5,p.p_retailprice,>,290.14
part p##p.p_size,=,10,p.p_retailprice,>,290.14
part p##p.p_size,=,15,p.p_retailprice,>,290.14
part p##p.p_size,=,20,p.p_retailprice,>,290.14
part p##p.p_size,=,25,p.p_retailprice,>,290.14
part p##p.p_size,=,30,p.p_retailprice,>,290.14
part p##p.p_size,=,35,p.p_retailprice,>,290.14
part p##p.p_size,=,40,p.p_retailprice,>,290.14
part p##p.p_size,=,45,p.p_retailprice,>,290.14
part p##p.p_size,=,50,p.p_retailprice,>,290.14
customer c##c.c_custkey,<,10000
customer c##c.c_custkey,<,30000
customer c##c.c_custkey,<,50000
customer c##c.c_custkey,<,70000
customer c##c.c_custkey,<,90000
customer c##c.c_custkey,<,110000
customer c##c.c_custkey,<,130000
orders o##o.o_orderkey,<,5257973,o.o_totalprice,>,443730.6,o.o_orderdate,<,'1992-01-01'
orders o##o.o_orderkey,<,5257973,o.o_totalprice,>,443730.6,o.o_orderdate,<,'1994-01-01'
orders o##o.o_orderkey,<,5257973,o.o_totalprice,>,443730.6,o.o_orderdate,<,'1995-06-01'
orders o##o.o_orderkey,<,5257973,o.o_totalprice,>,443730.6,o.o_orderdate,<,'1996-12-01'
orders o##o.o_orderkey,<,5257973,o.o_totalprice,>,443730.6,o.o_orderdate,<,'1998-12-01'
region r##r.r_regionkey,>,0
region r##r.r_regionkey,>,1
region r##r.r_regionkey,>,2
region r##r.r_regionkey,>,3
region r##r.r_regionkey,>,4
nation n##n.n_nationkey,>,0
nation n##n.n_nationkey,>,2
nation n##n.n_nationkey,>,4
nation n##n.n_nationkey,>,6
nation n##n.n_nationkey,>,8
nation n##n.n_nationkey,>,10
nation n##n.n_nationkey,>,12
nation n##n.n_nationkey,>,14
nation n##n.n_nationkey,>,16
nation n##n.n_nationkey,>,18
nation n##n.n_nationkey,>,20
nation n##n.n_nationkey,>,22
nation n##n.n_nationkey,>,24
region r##r.r_regionkey,=,0
region r##r.r_regionkey,=,1
region r##r.r_regionkey,=,2
region r##r.r_regionkey,=,3
region r##r.r_regionkey,=,4
customer c##c.c_custkey,<,10000,c.c_acctbal,<,1808.59
customer c##c.c_custkey,<,30000,c.c_acctbal,<,1808.59
customer c##c.c_custkey,<,50000,c.c_acctbal,<,1808.59
customer c##c.c_custkey,<,70000,c.c_acctbal,<,1808.59
customer c##c.c_custkey,<,90000,c.c_acctbal,<,1808.59
customer c##c.c_custkey,<,110000,c.c_acctbal,<,1808.59
customer c##c.c_custkey,<,130000,c.c_acctbal,<,1808.59
region r##r.r_regionkey,=,0
region r##r.r_regionkey,=,1
region r##r.r_regionkey,=,2
region r##r.r_regionkey,=,3
region r##r.r_regionkey,=,4
supplier s##s.s_suppkey,<,10000
supplier s##s.s_suppkey,<,25000
supplier s##s.s_suppkey,<,40000
supplier s##s.s_suppkey,<,55000
supplier s##s.s_suppkey,<,70000
supplier s##s.s_suppkey,<,85000
supplier s##s.s_suppkey,<,100000
region r##r.r_regionkey,=,0
region r##r.r_regionkey,=,1
region r##r.r_regionkey,=,2
region r##r.r_regionkey,=,3
region r##r.r_regionkey,=,4
part p##p.p_size,<,5
part p##p.p_size,<,10
part p##p.p_size,<,15
part p##p.p_size,<,20
part p##p.p_size,<,25
part p##p.p_size,<,30
part p##p.p_size,<,35
part p##p.p_size,<,40
part p##p.p_size,<,45
part p##p.p_size,<,50
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,10000
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,30000
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,50000
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,70000
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,90000
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,110000
customer c##c.c_acctbal,<,-846.89,c.c_custkey,>,130000
orders o##o.o_orderdate,>,'1992-01-01',o.o_orderkey,<,5164466,o.o_totalprice,<,469532.63
orders o##o.o_orderdate,>,'1994-01-01',o.o_orderkey,<,5164466,o.o_totalprice,<,469532.63
